安徽省,合肥市,3105,3093,0,0,0,0,0,0,0,0.0,0.0
安徽省,阜阳市,314,307,0,0,0,0,0,0,0,0.0,0.0
安徽省,铜陵市,196,194,0,0,0,0,0,0,0,0.0,0.0
安徽省,滁州市,247,244,0,0,0,0,0,0,0,0.0,0.0
安徽省,淮南市,619,615,0,0,0,0,0,0,0,0.0,0.0
安徽省,淮北市,389,387,0,0,0,0,0,0,0,0.0,0.0
安徽省,黄山市,177,172,0,0,0,0,0,0,0,0.0,0.0
安徽省,未知,608,601,0,0,0,0,0,0,0,0.0,0.0
安徽省,池州市,128,128,0,0,0,0,0,0,0,0.0,0.0
安徽省,芜湖市,238,236,0,0,0,0,0,0,0,0.0,0.0
安徽省,马鞍山市,278,278,0,0,0,0,0,0,0,0.0,0.0
安徽省,安庆市,298,296,0,0,0,0,0,0,0,0.0,0.0
安徽省,六安市,251,251,0,0,0,0,0,0,0,0.0,0.0
安徽省,亳州市,240,236,0,0,0,0,0,0,0,0.0,0.0
安徽省,蚌埠市,249,244,0,0,0,0,0,0,0,0.0,0.0
山东省,济南市,1558,1545,0,0,0,0,0,0,0,0.0,0.0
山东省,泰安市,418,406,0,0,0,0,0,0,0,0.0,0.0
山东省,未知,492,484,0,0,0,0,0,0,0,0.0,0.0
山东省,潍坊市,1113,1096,0,0,0,0,0,0,0,0.0,0.0
山东省,济宁市,575,565,0,0,0,0,0,0,0,0.0,0.0
山东省,威海市,531,526,0,0,0,0,0,0,0,0.0,0.0
山东省,青岛市,2272,2261,0,0,0,0,0,0,0,0.0,0.0
山东省,菏泽市,634,629,0,0,0,0,0,0,0,0.0,0.0
山东省,日照市,387,385,0,0,0,0,0,0,0,0.0,0.0
山东省,淄博市,406,403,0,0,0,0,0,0,0,0.0,0.0
山东省,枣庄市,642,634,0,0,0,0,0,0,0,0.0,0.0
山东省,临沂市,1148,1144,0,0,0,0,0,0,0,0.0,0.0
山东省,烟台市,822,799,0,0,0,0,0,0,0,0.0,0.0
